,OPR_DT_PT,OPR_HR_PT,OPR_INTERVAL,NODE_ID,GROUP,POS,$_MWH,INTERVAL_START_PT,INTERVAL_END_PT
2,2019-02-01,1,0,ZP26SLAK_5_N001,9,1,36.05743,2019-02-01 01:00:00+00:00,2019-02-01 02:00:00+00:00
5,2019-02-01,2,0,ZP26SLAK_5_N001,9,1,35.19706,2019-02-01 02:00:00+00:00,2019-02-01 03:00:00+00:00
8,2019-02-01,3,0,ZP26SLAK_5_N001,9,1,34.92977,2019-02-01 03:00:00+00:00,2019-02-01 04:00:00+00:00
11,2019-02-01,4,0,ZP26SLAK_5_N001,9,1,34.73189,2019-02-01 04:00:00+00:00,2019-02-01 05:00:00+00:00
14,2019-02-01,5,0,ZP26SLAK_5_N001,9,1,36.04623,2019-02-01 05:00:00+00:00,2019-02-01 06:00:00+00:00
17,2019-02-01,6,0,ZP26SLAK_5_N001,9,1,42.32983,2019-02-01 06:00:00+00:00,2019-02-01 07:00:00+00:00
20,2019-02-01,7,0,ZP26SLAK_5_N001,9,1,49.15312,2019-02-01 07:00:00+00:00,2019-02-01 08:00:00+00:00
23,2019-02-01,8,0,ZP26SLAK_5_N001,9,1,46.36495,2019-02-01 08:00:00+00:00,2019-02-01 09:00:00+00:00
26,2019-02-01,9,0,ZP26SLAK_5_N001,9,1,35.81805,2019-02-01 09:00:00+00:00,2019-02-01 10:00:00+00:00
29,2019-02-01,10,0,ZP26SLAK_5_N001,9,1,34.83681,2019-02-01 10:00:00+00:00,2019-02-01 11:00:00+00:00
32,2019-02-01,11,0,ZP26SLAK_5_N001,9,1,32.21012,2019-02-01 11:00:00+00:00,2019-02-01 12:00:00+00:00
35,2019-02-01,12,0,ZP26SLAK_5_N001,9,1,28.03097,2019-02-01 12:00:00+00:00,2019-02-01 13:00:00+00:00
38,2019-02-01,13,0,ZP26SLAK_5_N001,9,1,28.098509999999997,2019-02-01 13:00:00+00:00,2019-02-01 14:00:00+00:00
41,2019-02-01,14,0,ZP26SLAK_5_N001,9,1,33.1402,2019-02-01 14:00:00+00:00,2019-02-01 15:00:00+00:00
44,2019-02-01,15,0,ZP26SLAK_5_N001,9,1,34.46706,2019-02-01 15:00:00+00:00,2019-02-01 16:00:00+00:00
47,2019-02-01,16,0,ZP26SLAK_5_N001,9,1,39.33142,2019-02-01 16:00:00+00:00,2019-02-01 17:00:00+00:00
50,2019-02-01,17,0,ZP26SLAK_5_N001,9,1,46.75707,2019-02-01 17:00:00+00:00,2019-02-01 18:00:00+00:00
53,2019-02-01,18,0,ZP26SLAK_5_N001,9,1,52.7538,2019-02-01 18:00:00+00:00,2019-02-01 19:00:00+00:00
56,2019-02-01,19,0,ZP26SLAK_5_N001,9,1,56.26841999999999,2019-02-01 19:00:00+00:00,2019-02-01 20:00:00+00:00
59,2019-02-01,20,0,ZP26SLAK_5_N001,9,1,49.54939,2019-02-01 20:00:00+00:00,2019-02-01 21:00:00+00:00
62,2019-02-01,21,0,ZP26SLAK_5_N001,9,1,46.87,2019-02-01 21:00:00+00:00,2019-02-01 22:00:00+00:00
65,2019-02-01,22,0,ZP26SLAK_5_N001,9,1,44.22663,2019-02-01 22:00:00+00:00,2019-02-01 23:00:00+00:00
68,2019-02-01,23,0,ZP26SLAK_5_N001,9,1,39.96631,2019-02-01 23:00:00+00:00,2019-02-02 00:00:00+00:00
71,2019-02-01,24,0,ZP26SLAK_5_N001,9,1,37.115590000000005,2019-02-02 00:00:00+00:00,2019-02-02 01:00:00+00:00
74,2019-02-02,1,0,ZP26SLAK_5_N001,21,1,32.56581,2019-02-02 01:00:00+00:00,2019-02-02 02:00:00+00:00
77,2019-02-02,2,0,ZP26SLAK_5_N001,21,1,30.77,2019-02-02 02:00:00+00:00,2019-02-02 03:00:00+00:00
80,2019-02-02,3,0,ZP26SLAK_5_N001,21,1,30.313090000000003,2019-02-02 03:00:00+00:00,2019-02-02 04:00:00+00:00
83,2019-02-02,4,0,ZP26SLAK_5_N001,21,1,30.6178,2019-02-02 04:00:00+00:00,2019-02-02 05:00:00+00:00
86,2019-02-02,5,0,ZP26SLAK_5_N001,21,1,32.66017,2019-02-02 05:00:00+00:00,2019-02-02 06:00:00+00:00
89,2019-02-02,6,0,ZP26SLAK_5_N001,21,1,33.7291,2019-02-02 06:00:00+00:00,2019-02-02 07:00:00+00:00
92,2019-02-02,7,0,ZP26SLAK_5_N001,21,1,35.66258,2019-02-02 07:00:00+00:00,2019-02-02 08:00:00+00:00
95,2019-02-02,8,0,ZP26SLAK_5_N001,21,1,36.3589,2019-02-02 08:00:00+00:00,2019-02-02 09:00:00+00:00
98,2019-02-02,9,0,ZP26SLAK_5_N001,21,1,39.55171,2019-02-02 09:00:00+00:00,2019-02-02 10:00:00+00:00
101,2019-02-02,10,0,ZP26SLAK_5_N001,21,1,38.96666,2019-02-02 10:00:00+00:00,2019-02-02 11:00:00+00:00
104,2019-02-02,11,0,ZP26SLAK_5_N001,21,1,36.5949,2019-02-02 11:00:00+00:00,2019-02-02 12:00:00+00:00
107,2019-02-02,12,0,ZP26SLAK_5_N001,21,1,35.008790000000005,2019-02-02 12:00:00+00:00,2019-02-02 13:00:00+00:00
110,2019-02-02,13,0,ZP26SLAK_5_N001,21,1,33.87304,2019-02-02 13:00:00+00:00,2019-02-02 14:00:00+00:00
113,2019-02-02,14,0,ZP26SLAK_5_N001,21,1,33.42468,2019-02-02 14:00:00+00:00,2019-02-02 15:00:00+00:00
116,2019-02-02,15,0,ZP26SLAK_5_N001,21,1,31.68116,2019-02-02 15:00:00+00:00,2019-02-02 16:00:00+00:00
119,2019-02-02,16,0,ZP26SLAK_5_N001,21,1,33.72697,2019-02-02 16:00:00+00:00,2019-02-02 17:00:00+00:00
122,2019-02-02,17,0,ZP26SLAK_5_N001,21,1,38.936209999999996,2019-02-02 17:00:00+00:00,2019-02-02 18:00:00+00:00
125,2019-02-02,18,0,ZP26SLAK_5_N001,21,1,46.13042,2019-02-02 18:00:00+00:00,2019-02-02 19:00:00+00:00
128,2019-02-02,19,0,ZP26SLAK_5_N001,21,1,47.62168,2019-02-02 19:00:00+00:00,2019-02-02 20:00:00+00:00
131,2019-02-02,20,0,ZP26SLAK_5_N001,21,1,44.88451,2019-02-02 20:00:00+00:00,2019-02-02 21:00:00+00:00
134,2019-02-02,21,0,ZP26SLAK_5_N001,21,1,42.23972,2019-02-02 21:00:00+00:00,2019-02-02 22:00:00+00:00
137,2019-02-02,22,0,ZP26SLAK_5_N001,21,1,40.179390000000005,2019-02-02 22:00:00+00:00,2019-02-02 23:00:00+00:00
140,2019-02-02,23,0,ZP26SLAK_5_N001,21,1,37.65768,2019-02-02 23:00:00+00:00,2019-02-03 00:00:00+00:00
143,2019-02-02,24,0,ZP26SLAK_5_N001,21,1,34.52485,2019-02-03 00:00:00+00:00,2019-02-03 01:00:00+00:00
146,2019-02-03,1,0,ZP26SLAK_5_N001,33,1,31.37244,2019-02-03 01:00:00+00:00,2019-02-03 02:00:00+00:00
149,2019-02-03,2,0,ZP26SLAK_5_N001,33,1,31.078190000000003,2019-02-03 02:00:00+00:00,2019-02-03 03:00:00+00:00
152,2019-02-03,3,0,ZP26SLAK_5_N001,33,1,29.48547,2019-02-03 03:00:00+00:00,2019-02-03 04:00:00+00:00
155,2019-02-03,4,0,ZP26SLAK_5_N001,33,1,28.747559999999996,2019-02-03 04:00:00+00:00,2019-02-03 05:00:00+00:00
158,2019-02-03,5,0,ZP26SLAK_5_N001,33,1,31.957890000000003,2019-02-03 05:00:00+00:00,2019-02-03 06:00:00+00:00
161,2019-02-03,6,0,ZP26SLAK_5_N001,33,1,35.496390000000005,2019-02-03 06:00:00+00:00,2019-02-03 07:00:00+00:00
164,2019-02-03,7,0,ZP26SLAK_5_N001,33,1,37.72648,2019-02-03 07:00:00+00:00,2019-02-03 08:00:00+00:00
167,2019-02-03,8,0,ZP26SLAK_5_N001,33,1,35.57095,2019-02-03 08:00:00+00:00,2019-02-03 09:00:00+00:00
170,2019-02-03,9,0,ZP26SLAK_5_N001,33,1,30.08897,2019-02-03 09:00:00+00:00,2019-02-03 10:00:00+00:00
173,2019-02-03,10,0,ZP26SLAK_5_N001,33,1,28.97147,2019-02-03 10:00:00+00:00,2019-02-03 11:00:00+00:00
176,2019-02-03,11,0,ZP26SLAK_5_N001,33,1,25.832520000000002,2019-02-03 11:00:00+00:00,2019-02-03 12:00:00+00:00
179,2019-02-03,12,0,ZP26SLAK_5_N001,33,1,21.583920000000003,2019-02-03 12:00:00+00:00,2019-02-03 13:00:00+00:00
182,2019-02-03,13,0,ZP26SLAK_5_N001,33,1,19.21284,2019-02-03 13:00:00+00:00,2019-02-03 14:00:00+00:00
185,2019-02-03,14,0,ZP26SLAK_5_N001,33,1,20.20423,2019-02-03 14:00:00+00:00,2019-02-03 15:00:00+00:00
188,2019-02-03,15,0,ZP26SLAK_5_N001,33,1,23.21272,2019-02-03 15:00:00+00:00,2019-02-03 16:00:00+00:00
191,2019-02-03,16,0,ZP26SLAK_5_N001,33,1,28.20898,2019-02-03 16:00:00+00:00,2019-02-03 17:00:00+00:00
194,2019-02-03,17,0,ZP26SLAK_5_N001,33,1,37.82547,2019-02-03 17:00:00+00:00,2019-02-03 18:00:00+00:00
197,2019-02-03,18,0,ZP26SLAK_5_N001,33,1,44.72532,2019-02-03 18:00:00+00:00,2019-02-03 19:00:00+00:00
200,2019-02-03,19,0,ZP26SLAK_5_N001,33,1,46.47335,2019-02-03 19:00:00+00:00,2019-02-03 20:00:00+00:00
203,2019-02-03,20,0,ZP26SLAK_5_N001,33,1,44.86849,2019-02-03 20:00:00+00:00,2019-02-03 21:00:00+00:00
206,2019-02-03,21,0,ZP26SLAK_5_N001,33,1,43.22382,2019-02-03 21:00:00+00:00,2019-02-03 22:00:00+00:00
209,2019-02-03,22,0,ZP26SLAK_5_N001,33,1,40.08847,2019-02-03 22:00:00+00:00,2019-02-03 23:00:00+00:00
212,2019-02-03,23,0,ZP26SLAK_5_N001,33,1,35.93881,2019-02-03 23:00:00+00:00,2019-02-04 00:00:00+00:00
215,2019-02-03,24,0,ZP26SLAK_5_N001,33,1,34.58637,2019-02-04 00:00:00+00:00,2019-02-04 01:00:00+00:00
218,2019-02-04,1,0,ZP26SLAK_5_N001,45,1,33.295770000000005,2019-02-04 01:00:00+00:00,2019-02-04 02:00:00+00:00
221,2019-02-04,2,0,ZP26SLAK_5_N001,45,1,32.18203,2019-02-04 02:00:00+00:00,2019-02-04 03:00:00+00:00
224,2019-02-04,3,0,ZP26SLAK_5_N001,45,1,31.42398,2019-02-04 03:00:00+00:00,2019-02-04 04:00:00+00:00
227,2019-02-04,4,0,ZP26SLAK_5_N001,45,1,30.5102,2019-02-04 04:00:00+00:00,2019-02-04 05:00:00+00:00
230,2019-02-04,5,0,ZP26SLAK_5_N001,45,1,34.363440000000004,2019-02-04 05:00:00+00:00,2019-02-04 06:00:00+00:00
233,2019-02-04,6,0,ZP26SLAK_5_N001,45,1,40.08195,2019-02-04 06:00:00+00:00,2019-02-04 07:00:00+00:00
236,2019-02-04,7,0,ZP26SLAK_5_N001,45,1,52.790330000000004,2019-02-04 07:00:00+00:00,2019-02-04 08:00:00+00:00
239,2019-02-04,8,0,ZP26SLAK_5_N001,45,1,48.12965,2019-02-04 08:00:00+00:00,2019-02-04 09:00:00+00:00
242,2019-02-04,9,0,ZP26SLAK_5_N001,45,1,47.484559999999995,2019-02-04 09:00:00+00:00,2019-02-04 10:00:00+00:00
245,2019-02-04,10,0,ZP26SLAK_5_N001,45,1,41.10973,2019-02-04 10:00:00+00:00,2019-02-04 11:00:00+00:00
248,2019-02-04,11,0,ZP26SLAK_5_N001,45,1,37.00343,2019-02-04 11:00:00+00:00,2019-02-04 12:00:00+00:00
251,2019-02-04,12,0,ZP26SLAK_5_N001,45,1,30.814259999999997,2019-02-04 12:00:00+00:00,2019-02-04 13:00:00+00:00
254,2019-02-04,13,0,ZP26SLAK_5_N001,45,1,29.47281,2019-02-04 13:00:00+00:00,2019-02-04 14:00:00+00:00
257,2019-02-04,14,0,ZP26SLAK_5_N001,45,1,30.92326,2019-02-04 14:00:00+00:00,2019-02-04 15:00:00+00:00
260,2019-02-04,15,0,ZP26SLAK_5_N001,45,1,31.39965,2019-02-04 15:00:00+00:00,2019-02-04 16:00:00+00:00
263,2019-02-04,16,0,ZP26SLAK_5_N001,45,1,35.8915,2019-02-04 16:00:00+00:00,2019-02-04 17:00:00+00:00
266,2019-02-04,17,0,ZP26SLAK_5_N001,45,1,45.26815,2019-02-04 17:00:00+00:00,2019-02-04 18:00:00+00:00
269,2019-02-04,18,0,ZP26SLAK_5_N001,45,1,58.103809999999996,2019-02-04 18:00:00+00:00,2019-02-04 19:00:00+00:00
272,2019-02-04,19,0,ZP26SLAK_5_N001,45,1,67.74032,2019-02-04 19:00:00+00:00,2019-02-04 20:00:00+00:00
275,2019-02-04,20,0,ZP26SLAK_5_N001,45,1,60.42856999999999,2019-02-04 20:00:00+00:00,2019-02-04 21:00:00+00:00
278,2019-02-04,21,0,ZP26SLAK_5_N001,45,1,57.07376,2019-02-04 21:00:00+00:00,2019-02-04 22:00:00+00:00
281,2019-02-04,22,0,ZP26SLAK_5_N001,45,1,53.85576999999999,2019-02-04 22:00:00+00:00,2019-02-04 23:00:00+00:00
284,2019-02-04,23,0,ZP26SLAK_5_N001,45,1,41.10111,2019-02-04 23:00:00+00:00,2019-02-05 00:00:00+00:00
287,2019-02-04,24,0,ZP26SLAK_5_N001,45,1,38.72725,2019-02-05 00:00:00+00:00,2019-02-05 01:00:00+00:00
290,2019-02-05,1,0,ZP26SLAK_5_N001,57,1,52.77174,2019-02-05 01:00:00+00:00,2019-02-05 02:00:00+00:00
293,2019-02-05,2,0,ZP26SLAK_5_N001,57,1,49.06426,2019-02-05 02:00:00+00:00,2019-02-05 03:00:00+00:00
296,2019-02-05,3,0,ZP26SLAK_5_N001,57,1,44.87384,2019-02-05 03:00:00+00:00,2019-02-05 04:00:00+00:00
299,2019-02-05,4,0,ZP26SLAK_5_N001,57,1,45.16023,2019-02-05 04:00:00+00:00,2019-02-05 05:00:00+00:00
302,2019-02-05,5,0,ZP26SLAK_5_N001,57,1,49.901109999999996,2019-02-05 05:00:00+00:00,2019-02-05 06:00:00+00:00
305,2019-02-05,6,0,ZP26SLAK_5_N001,57,1,57.647130000000004,2019-02-05 06:00:00+00:00,2019-02-05 07:00:00+00:00
308,2019-02-05,7,0,ZP26SLAK_5_N001,57,1,79.67513000000001,2019-02-05 07:00:00+00:00,2019-02-05 08:00:00+00:00
311,2019-02-05,8,0,ZP26SLAK_5_N001,57,1,79.37437,2019-02-05 08:00:00+00:00,2019-02-05 09:00:00+00:00
314,2019-02-05,9,0,ZP26SLAK_5_N001,57,1,57.7731,2019-02-05 09:00:00+00:00,2019-02-05 10:00:00+00:00
317,2019-02-05,10,0,ZP26SLAK_5_N001,57,1,49.498940000000005,2019-02-05 10:00:00+00:00,2019-02-05 11:00:00+00:00
320,2019-02-05,11,0,ZP26SLAK_5_N001,57,1,43.3546,2019-02-05 11:00:00+00:00,2019-02-05 12:00:00+00:00
323,2019-02-05,12,0,ZP26SLAK_5_N001,57,1,41.32485,2019-02-05 12:00:00+00:00,2019-02-05 13:00:00+00:00
326,2019-02-05,13,0,ZP26SLAK_5_N001,57,1,38.48799,2019-02-05 13:00:00+00:00,2019-02-05 14:00:00+00:00
329,2019-02-05,14,0,ZP26SLAK_5_N001,57,1,39.30346,2019-02-05 14:00:00+00:00,2019-02-05 15:00:00+00:00
332,2019-02-05,15,0,ZP26SLAK_5_N001,57,1,38.24354,2019-02-05 15:00:00+00:00,2019-02-05 16:00:00+00:00
335,2019-02-05,16,0,ZP26SLAK_5_N001,57,1,41.05679,2019-02-05 16:00:00+00:00,2019-02-05 17:00:00+00:00
338,2019-02-05,17,0,ZP26SLAK_5_N001,57,1,58.716319999999996,2019-02-05 17:00:00+00:00,2019-02-05 18:00:00+00:00
341,2019-02-05,18,0,ZP26SLAK_5_N001,57,1,77.05893,2019-02-05 18:00:00+00:00,2019-02-05 19:00:00+00:00
344,2019-02-05,19,0,ZP26SLAK_5_N001,57,1,90.95328,2019-02-05 19:00:00+00:00,2019-02-05 20:00:00+00:00
347,2019-02-05,20,0,ZP26SLAK_5_N001,57,1,81.55378,2019-02-05 20:00:00+00:00,2019-02-05 21:00:00+00:00
350,2019-02-05,21,0,ZP26SLAK_5_N001,57,1,78.30488000000001,2019-02-05 21:00:00+00:00,2019-02-05 22:00:00+00:00
353,2019-02-05,22,0,ZP26SLAK_5_N001,57,1,74.24941,2019-02-05 22:00:00+00:00,2019-02-05 23:00:00+00:00
356,2019-02-05,23,0,ZP26SLAK_5_N001,57,1,58.91992,2019-02-05 23:00:00+00:00,2019-02-06 00:00:00+00:00
359,2019-02-05,24,0,ZP26SLAK_5_N001,57,1,55.18038000000001,2019-02-06 00:00:00+00:00,2019-02-06 01:00:00+00:00
362,2019-02-06,1,0,ZP26SLAK_5_N001,69,1,69.88243,2019-02-06 01:00:00+00:00,2019-02-06 02:00:00+00:00
365,2019-02-06,2,0,ZP26SLAK_5_N001,69,1,67.64935,2019-02-06 02:00:00+00:00,2019-02-06 03:00:00+00:00
368,2019-02-06,3,0,ZP26SLAK_5_N001,69,1,67.29818,2019-02-06 03:00:00+00:00,2019-02-06 04:00:00+00:00
371,2019-02-06,4,0,ZP26SLAK_5_N001,69,1,67.84979,2019-02-06 04:00:00+00:00,2019-02-06 05:00:00+00:00
374,2019-02-06,5,0,ZP26SLAK_5_N001,69,1,69.65426,2019-02-06 05:00:00+00:00,2019-02-06 06:00:00+00:00
377,2019-02-06,6,0,ZP26SLAK_5_N001,69,1,88.36065,2019-02-06 06:00:00+00:00,2019-02-06 07:00:00+00:00
380,2019-02-06,7,0,ZP26SLAK_5_N001,69,1,116.69312,2019-02-06 07:00:00+00:00,2019-02-06 08:00:00+00:00
383,2019-02-06,8,0,ZP26SLAK_5_N001,69,1,101.52571999999999,2019-02-06 08:00:00+00:00,2019-02-06 09:00:00+00:00
386,2019-02-06,9,0,ZP26SLAK_5_N001,69,1,63.246590000000005,2019-02-06 09:00:00+00:00,2019-02-06 10:00:00+00:00
389,2019-02-06,10,0,ZP26SLAK_5_N001,69,1,41.7919,2019-02-06 10:00:00+00:00,2019-02-06 11:00:00+00:00
392,2019-02-06,11,0,ZP26SLAK_5_N001,69,1,28.61065,2019-02-06 11:00:00+00:00,2019-02-06 12:00:00+00:00
395,2019-02-06,12,0,ZP26SLAK_5_N001,69,1,27.334570000000003,2019-02-06 12:00:00+00:00,2019-02-06 13:00:00+00:00
398,2019-02-06,13,0,ZP26SLAK_5_N001,69,1,18.87061,2019-02-06 13:00:00+00:00,2019-02-06 14:00:00+00:00
401,2019-02-06,14,0,ZP26SLAK_5_N001,69,1,19.137539999999998,2019-02-06 14:00:00+00:00,2019-02-06 15:00:00+00:00
404,2019-02-06,15,0,ZP26SLAK_5_N001,69,1,26.95748,2019-02-06 15:00:00+00:00,2019-02-06 16:00:00+00:00
407,2019-02-06,16,0,ZP26SLAK_5_N001,69,1,39.007290000000005,2019-02-06 16:00:00+00:00,2019-02-06 17:00:00+00:00
410,2019-02-06,17,0,ZP26SLAK_5_N001,69,1,69.61225999999999,2019-02-06 17:00:00+00:00,2019-02-06 18:00:00+00:00
413,2019-02-06,18,0,ZP26SLAK_5_N001,69,1,101.33267,2019-02-06 18:00:00+00:00,2019-02-06 19:00:00+00:00
416,2019-02-06,19,0,ZP26SLAK_5_N001,69,1,126.51024,2019-02-06 19:00:00+00:00,2019-02-06 20:00:00+00:00
419,2019-02-06,20,0,ZP26SLAK_5_N001,69,1,116.65319,2019-02-06 20:00:00+00:00,2019-02-06 21:00:00+00:00
422,2019-02-06,21,0,ZP26SLAK_5_N001,69,1,103.00717,2019-02-06 21:00:00+00:00,2019-02-06 22:00:00+00:00
425,2019-02-06,22,0,ZP26SLAK_5_N001,69,1,94.48382,2019-02-06 22:00:00+00:00,2019-02-06 23:00:00+00:00
428,2019-02-06,23,0,ZP26SLAK_5_N001,69,1,90.47821,2019-02-06 23:00:00+00:00,2019-02-07 00:00:00+00:00
431,2019-02-06,24,0,ZP26SLAK_5_N001,69,1,76.31129,2019-02-07 00:00:00+00:00,2019-02-07 01:00:00+00:00
434,2019-02-07,1,0,ZP26SLAK_5_N001,81,1,104.22039000000001,2019-02-07 01:00:00+00:00,2019-02-07 02:00:00+00:00
437,2019-02-07,2,0,ZP26SLAK_5_N001,81,1,102.77049,2019-02-07 02:00:00+00:00,2019-02-07 03:00:00+00:00
440,2019-02-07,3,0,ZP26SLAK_5_N001,81,1,105.81363,2019-02-07 03:00:00+00:00,2019-02-07 04:00:00+00:00
443,2019-02-07,4,0,ZP26SLAK_5_N001,81,1,105.00801000000001,2019-02-07 04:00:00+00:00,2019-02-07 05:00:00+00:00
446,2019-02-07,5,0,ZP26SLAK_5_N001,81,1,110.4201,2019-02-07 05:00:00+00:00,2019-02-07 06:00:00+00:00
449,2019-02-07,6,0,ZP26SLAK_5_N001,81,1,135.36716,2019-02-07 06:00:00+00:00,2019-02-07 07:00:00+00:00
452,2019-02-07,7,0,ZP26SLAK_5_N001,81,1,183.50194,2019-02-07 07:00:00+00:00,2019-02-07 08:00:00+00:00
455,2019-02-07,8,0,ZP26SLAK_5_N001,81,1,150.18707,2019-02-07 08:00:00+00:00,2019-02-07 09:00:00+00:00
458,2019-02-07,9,0,ZP26SLAK_5_N001,81,1,87.75251999999999,2019-02-07 09:00:00+00:00,2019-02-07 10:00:00+00:00
461,2019-02-07,10,0,ZP26SLAK_5_N001,81,1,67.64343000000001,2019-02-07 10:00:00+00:00,2019-02-07 11:00:00+00:00
464,2019-02-07,11,0,ZP26SLAK_5_N001,81,1,60.467830000000006,2019-02-07 11:00:00+00:00,2019-02-07 12:00:00+00:00
467,2019-02-07,12,0,ZP26SLAK_5_N001,81,1,56.2297,2019-02-07 12:00:00+00:00,2019-02-07 13:00:00+00:00
470,2019-02-07,13,0,ZP26SLAK_5_N001,81,1,39.93827,2019-02-07 13:00:00+00:00,2019-02-07 14:00:00+00:00
473,2019-02-07,14,0,ZP26SLAK_5_N001,81,1,39.14423,2019-02-07 14:00:00+00:00,2019-02-07 15:00:00+00:00
476,2019-02-07,15,0,ZP26SLAK_5_N001,81,1,48.11103,2019-02-07 15:00:00+00:00,2019-02-07 16:00:00+00:00
479,2019-02-07,16,0,ZP26SLAK_5_N001,81,1,69.61288,2019-02-07 16:00:00+00:00,2019-02-07 17:00:00+00:00
482,2019-02-07,17,0,ZP26SLAK_5_N001,81,1,108.2086,2019-02-07 17:00:00+00:00,2019-02-07 18:00:00+00:00
485,2019-02-07,18,0,ZP26SLAK_5_N001,81,1,170.22285,2019-02-07 18:00:00+00:00,2019-02-07 19:00:00+00:00
488,2019-02-07,19,0,ZP26SLAK_5_N001,81,1,207.8573,2019-02-07 19:00:00+00:00,2019-02-07 20:00:00+00:00
491,2019-02-07,20,0,ZP26SLAK_5_N001,81,1,180.27663,2019-02-07 20:00:00+00:00,2019-02-07 21:00:00+00:00
494,2019-02-07,21,0,ZP26SLAK_5_N001,81,1,163.5202,2019-02-07 21:00:00+00:00,2019-02-07 22:00:00+00:00
497,2019-02-07,22,0,ZP26SLAK_5_N001,81,1,145.47574,2019-02-07 22:00:00+00:00,2019-02-07 23:00:00+00:00
500,2019-02-07,23,0,ZP26SLAK_5_N001,81,1,129.90077,2019-02-07 23:00:00+00:00,2019-02-08 00:00:00+00:00
503,2019-02-07,24,0,ZP26SLAK_5_N001,81,1,114.64875,2019-02-08 00:00:00+00:00,2019-02-08 01:00:00+00:00
506,2019-02-08,1,0,ZP26SLAK_5_N001,93,1,151.01971,2019-02-08 01:00:00+00:00,2019-02-08 02:00:00+00:00
509,2019-02-08,2,0,ZP26SLAK_5_N001,93,1,147.6974,2019-02-08 02:00:00+00:00,2019-02-08 03:00:00+00:00
512,2019-02-08,3,0,ZP26SLAK_5_N001,93,1,139.9604,2019-02-08 03:00:00+00:00,2019-02-08 04:00:00+00:00
515,2019-02-08,4,0,ZP26SLAK_5_N001,93,1,138.82571000000002,2019-02-08 04:00:00+00:00,2019-02-08 05:00:00+00:00
518,2019-02-08,5,0,ZP26SLAK_5_N001,93,1,147.99236000000002,2019-02-08 05:00:00+00:00,2019-02-08 06:00:00+00:00
521,2019-02-08,6,0,ZP26SLAK_5_N001,93,1,177.56578000000002,2019-02-08 06:00:00+00:00,2019-02-08 07:00:00+00:00
524,2019-02-08,7,0,ZP26SLAK_5_N001,93,1,221.56028999999998,2019-02-08 07:00:00+00:00,2019-02-08 08:00:00+00:00
527,2019-02-08,8,0,ZP26SLAK_5_N001,93,1,193.09271,2019-02-08 08:00:00+00:00,2019-02-08 09:00:00+00:00
530,2019-02-08,9,0,ZP26SLAK_5_N001,93,1,140.55788,2019-02-08 09:00:00+00:00,2019-02-08 10:00:00+00:00
533,2019-02-08,10,0,ZP26SLAK_5_N001,93,1,94.05994,2019-02-08 10:00:00+00:00,2019-02-08 11:00:00+00:00
536,2019-02-08,11,0,ZP26SLAK_5_N001,93,1,66.68592,2019-02-08 11:00:00+00:00,2019-02-08 12:00:00+00:00
539,2019-02-08,12,0,ZP26SLAK_5_N001,93,1,65.42305,2019-02-08 12:00:00+00:00,2019-02-08 13:00:00+00:00
542,2019-02-08,13,0,ZP26SLAK_5_N001,93,1,44.94363,2019-02-08 13:00:00+00:00,2019-02-08 14:00:00+00:00
545,2019-02-08,14,0,ZP26SLAK_5_N001,93,1,40.75206,2019-02-08 14:00:00+00:00,2019-02-08 15:00:00+00:00
548,2019-02-08,15,0,ZP26SLAK_5_N001,93,1,51.37015,2019-02-08 15:00:00+00:00,2019-02-08 16:00:00+00:00
551,2019-02-08,16,0,ZP26SLAK_5_N001,93,1,103.56036,2019-02-08 16:00:00+00:00,2019-02-08 17:00:00+00:00
554,2019-02-08,17,0,ZP26SLAK_5_N001,93,1,142.37238,2019-02-08 17:00:00+00:00,2019-02-08 18:00:00+00:00
557,2019-02-08,18,0,ZP26SLAK_5_N001,93,1,178.2328,2019-02-08 18:00:00+00:00,2019-02-08 19:00:00+00:00
560,2019-02-08,19,0,ZP26SLAK_5_N001,93,1,198.21182,2019-02-08 19:00:00+00:00,2019-02-08 20:00:00+00:00
563,2019-02-08,20,0,ZP26SLAK_5_N001,93,1,179.0168,2019-02-08 20:00:00+00:00,2019-02-08 21:00:00+00:00
566,2019-02-08,21,0,ZP26SLAK_5_N001,93,1,178.72232,2019-02-08 21:00:00+00:00,2019-02-08 22:00:00+00:00
569,2019-02-08,22,0,ZP26SLAK_5_N001,93,1,171.30267,2019-02-08 22:00:00+00:00,2019-02-08 23:00:00+00:00
572,2019-02-08,23,0,ZP26SLAK_5_N001,93,1,149.20667,2019-02-08 23:00:00+00:00,2019-02-09 00:00:00+00:00
575,2019-02-08,24,0,ZP26SLAK_5_N001,93,1,147.2639,2019-02-09 00:00:00+00:00,2019-02-09 01:00:00+00:00
578,2019-02-09,1,0,ZP26SLAK_5_N001,105,1,127.85545,2019-02-09 01:00:00+00:00,2019-02-09 02:00:00+00:00
581,2019-02-09,2,0,ZP26SLAK_5_N001,105,1,123.21536,2019-02-09 02:00:00+00:00,2019-02-09 03:00:00+00:00
584,2019-02-09,3,0,ZP26SLAK_5_N001,105,1,113.87525,2019-02-09 03:00:00+00:00,2019-02-09 04:00:00+00:00
587,2019-02-09,4,0,ZP26SLAK_5_N001,105,1,108.16077,2019-02-09 04:00:00+00:00,2019-02-09 05:00:00+00:00
590,2019-02-09,5,0,ZP26SLAK_5_N001,105,1,111.12343,2019-02-09 05:00:00+00:00,2019-02-09 06:00:00+00:00
